dataset,wave,domain,variable,variable_label,has_value_labels
ACWF,2010,employment,C10baCAT6,C10ba职业分类-6大类,True
ACWF,2010,employment,C10bbCAT6,C10bb职业分类-6大类,True
ACWF,2010,employment,C17bCAT6,C17b职业分类-6大类,True
ACWF,2010,employment,F12baCAT6,F12BA父亲职业分类-6大类,True
ACWF,2010,employment,F12bBCAT6,F12BB母亲职业分类-6大类,True
ACWF,2010,marriage,F12bCCAT6,F12BC配偶职业分类-6大类,True
ACWF,2010,employment,F12bCCAT6,F12BC配偶职业分类-6大类,True
ACWF,2010,employment,nC2CAT6,老年职业分类-6大类,True
ACWF,2010,employment,nC1ecAT6,老年职业分类-6大类,True
ACWF,2010,marriage,nF4bcAT6,老年配偶职业分类-6大类,True
ACWF,2010,employment,nF4bcAT6,老年配偶职业分类-6大类,True
ACWF,2010,employment,M1E1CAT6,M1E1父亲职业分类-6大类,True
ACWF,2010,employment,M1E2CAT6,M1E2母亲职业分类-6大类,True
ACWF,2010,birth_age,agecat5,年龄分类-5岁组,True
ACWF,2010,birth_age,AGECAT10,年龄分类-10岁组,True
CEPS,baseline-student,id_person,ids,学生个人代码,False
CEPS,baseline-student,id_person,clsids,班级代码,False
CEPS,baseline-student,id_person,schids,学校代码,False
CEPS,baseline-student,education,schids,学校代码,False
CEPS,baseline-student,id_person,ctyids,县(区)代码,False
CEPS,baseline-student,weight,sweight,学生个体权数,False
CEPS,baseline-student,science_math,tr_chn,学生2013年期中考试原始成绩-语文,False
CEPS,baseline-student,science_math,tr_mat,学生2013年期中考试原始成绩-数学,False
CEPS,baseline-student,science_math,tr_eng,学生2013年期中考试原始成绩-英语,False
CEPS,baseline-student,science_math,stdchn,"学生2013年期中考试标准化成绩(均值70,标准差10)-语文",False
CEPS,baseline-student,science_math,stdmat,"学生2013年期中考试标准化成绩(均值70,标准差10)-数学",False
CEPS,baseline-student,science_math,stdeng,"学生2013年期中考试标准化成绩(均值70,标准差10)-英语",False
CEPS,baseline-student,birth_age,a02a,你的出生日期-年,False
CEPS,baseline-student,birth_age,a02b,您的出生日期-月,False
CEPS,baseline-student,birth_age,a04,你的出生地是,True
CEPS,baseline-student,region,a05,你的户口登记地是,True
CEPS,baseline-student,region,a06,你目前的户口类型是,True
CEPS,baseline-student,birth_age,a09,你出生时的体重,True
CEPS,baseline-student,education,a1201,"就算身体有点不舒服,或者有其他理由可以留在家里,我仍然会尽量去上学",True
CEPS,baseline-student,education,b03,"如果你家户籍不在本地,你是否有兄弟姐妹在老家上学",True
CEPS,baseline-student,education,b06,你妈妈的教育水平是,True
CEPS,baseline-student,education,b07,你爸爸的教育水平是,True
CEPS,baseline-student,employment,b08a,你妈妈是做什么工作的,True
CEPS,baseline-student,employment,b08b,你爸爸是做什么工作的,True
CEPS,baseline-student,education,b14a1,"过去一周里,你平均每天花多少时间写学校老师布置的作业-周一到周五-小时",False
CEPS,baseline-student,education,b14a2,"过去一周里,你平均每天花多少时间写学校老师布置的作业-周一到周五-分钟",False
CEPS,baseline-student,education,b14b1,"过去一周里,你平均每天花多少时间写学校老师布置的作业-周六和周日-小时",False
CEPS,baseline-student,education,b14b2,"过去一周里,你平均每天花多少时间写学校老师布置的作业-周六和周日-分钟",False
CEPS,baseline-student,housework,b15g1,"在过去的周一到周五,你平均每天的时间安排-做家务或帮父母干活-小时",False
CEPS,baseline-student,housework,b15g2,"在过去的周一到周五,你平均每天的时间安排-做家务或帮父母干活-分钟",False
CEPS,baseline-student,housework,b16g1,"上周末,你平均每天的时间安排-做家务或帮父母干活-小时",False
CEPS,baseline-student,housework,b16g2,"上周末,你平均每天的时间安排-做家务或帮父母干活-分钟",False
CEPS,baseline-student,science_math,b1900,你参加了哪些兴趣班/课外辅导班-没参加,True
CEPS,baseline-student,science_math,b1901,你参加了哪些兴趣班/课外辅导班-奥数,True
CEPS,baseline-student,science_math,b1902,你参加了哪些兴趣班/课外辅导班-普通数学(不包括奥数),True
CEPS,baseline-student,science_math,b1903,你参加了哪些兴趣班/课外辅导班-语文/作文,True
CEPS,baseline-student,science_math,b1904,你参加了哪些兴趣班/课外辅导班-英语,True
CEPS,baseline-student,science_math,b1905,你参加了哪些兴趣班/课外辅导班-绘画,True
CEPS,baseline-student,science_math,b1906,你参加了哪些兴趣班/课外辅导班-书法,True
CEPS,baseline-student,science_math,b1907,你参加了哪些兴趣班/课外辅导班-音乐/乐器,True
CEPS,baseline-student,science_math,b1908,你参加了哪些兴趣班/课外辅导班-舞蹈,True
CEPS,baseline-student,science_math,b1909,你参加了哪些兴趣班/课外辅导班-棋类,True
CEPS,baseline-student,science_math,b1910,你参加了哪些兴趣班/课外辅导班-体育,True
CEPS,baseline-student,science_math,b1911,你参加了哪些兴趣班/课外辅导班-其他,True
CEPS,baseline-student,science_math,b2000,你有哪些兴趣爱好-没有,True
CEPS,baseline-student,science_math,b2001,你有哪些兴趣爱好-演奏乐器,True
CEPS,baseline-student,science_math,b2002,你有哪些兴趣爱好-声乐/唱歌/舞蹈/表演,True
CEPS,baseline-student,science_math,b2003,你有哪些兴趣爱好-书法,True
CEPS,baseline-student,science_math,b2004,你有哪些兴趣爱好-绘画/动漫,True
CEPS,baseline-student,science_math,b2005,你有哪些兴趣爱好-棋类,True
CEPS,baseline-student,science_math,b2006,你有哪些兴趣爱好-体育运动,True
CEPS,baseline-student,science_math,b2007,你有哪些兴趣爱好-其他,True
CEPS,baseline-student,education,b2302,你的父母在以下事情管你严不严-在学校表现,True
CEPS,baseline-student,education,b2303,你的父母在以下事情管你严不严-每天上学,True
CEPS,baseline-student,education,b24a1,你的妈妈是否经常与你讨论以下问题-学校发生的事情,True
CEPS,baseline-student,education,b24b1,你的爸爸是否经常与你讨论以下问题-学校发生的事情,True
CEPS,baseline-student,science_math,b30,你父母对你的学业成绩有什么要求,True
CEPS,baseline-student,education,b31,你父母对你的教育期望是,True
CEPS,baseline-student,edu_expect,b31,你父母对你的教育期望是,True
CEPS,baseline-student,edu_expect,b32,你对这种期望感到,True
CEPS,baseline-student,edu_expect,b33,你父母希望你将来干什么,True
CEPS,baseline-student,edu_expect,b34,你认为父母希望你以后在什么地方工作和生活,True
CEPS,baseline-student,employment,b34,你认为父母希望你以后在什么地方工作和生活,True
CEPS,baseline-student,education,c05,你从小学一年级到六年级一共休过几次学(休学指的是至少有一个月没来上学),False
CEPS,baseline-student,science_math,c08,小学六年级你成绩是班里第几名,False
CEPS,baseline-student,education,c09,你进入目前就读的学校有没有参加入学考试/分班考试,True
CEPS,baseline-student,science_math,c1001,回想你六年级时有没有觉得以下课程学起来比较吃力-数学,True
CEPS,baseline-student,science_math,c1101,你目前是否觉得以下课程学起来比较吃力-数学,True
CEPS,baseline-student,science_math,c12,你目前的成绩在班里处于,True
CEPS,baseline-student,science_math,c1301,"关于主课程,你是否同意下列说法-数学对我的未来很有帮助",True
CEPS,baseline-student,science_math,c1304,"关于主课程,你是否同意下列说法-数学老师经常提问我",True
CEPS,baseline-student,science_math,c1307,"关于主课程,你是否同意下列说法-数学老师经常表扬我",True
CEPS,baseline-student,science_math,c14,你是否认为男生比女生擅长学数学,True
CEPS,baseline-student,science_math,c15,你父母是否认为男生比女生擅长学数学,True
CEPS,baseline-student,science_math,c16,你身边的大部分人是否认为男生比女生擅长学数学,True
CEPS,baseline-student,education,c1701,"关于学校生活,你是否同意下列说法-我经常迟到",True
CEPS,baseline-student,education,c1702,"关于学校生活,你是否同意下列说法-我经常逃课",True
CEPS,baseline-student,education,c1703,"关于学校生活,你是否同意下列说法-我的父母经常收到老师对我的批评",True
CEPS,baseline-student,education,c1704,"关于学校生活,你是否同意下列说法-班主任老师经常表扬我",True
CEPS,baseline-student,education,c1705,"关于学校生活,你是否同意下列说法-班主任老师经常批评我",True
CEPS,baseline-student,education,c1706,"关于学校生活,你是否同意下列说法-班里大多数同学对我很友好",True
CEPS,baseline-student,education,c1707,"关于学校生活,你是否同意下列说法-我认为自己很容易与人相处",True
CEPS,baseline-student,education,c1708,"关于学校生活,你是否同意下列说法-我所在的班级班风良好",True
CEPS,baseline-student,education,c1709,"关于学校生活,你是否同意下列说法-我经常参加学校或班级组织的活动",True
CEPS,baseline-student,education,c1710,"关于学校生活,你是否同意下列说法-我对这个学校的人感到亲近",True
CEPS,baseline-student,education,c1711,"关于学校生活,你是否同意下列说法-我在这个学校里感到很无聊",True
CEPS,baseline-student,education,c1712,"关于学校生活,你是否同意下列说法-我希望能去另外一个学校",True
CEPS,baseline-student,education,c18,"周一到周四的晚上,你是否在学校寄宿",True
CEPS,baseline-student,science_math,c2101,上面提到的几个好朋友有没有以下情况-学习成绩优良,True
CEPS,baseline-student,edu_expect,c22,你希望自己读到什么程度,True
CEPS,baseline-student,employment,c24,你希望长大后在什么地方工作和生活,True
CEPS,baseline-student,region,c26a1,对外区县学生抱怨或说一些比较难听的话-从外区县城市来的,True
CEPS,baseline-student,region,c26b1,对外区县学生抱怨或说一些比较难听的话-从外区县农村来的,True
CEPS,baseline-student,region,c26a2,和外区县同学经常在一起玩-从外区县城市来的,True
CEPS,baseline-student,region,c26b2,和外区县同学经常在一起玩-从外区县农村来的,True
CEPS,baseline-student,region,c26a3,和外区县同学互相请教学习上的问题-从外区县城市来的,True
CEPS,baseline-student,region,c26b3,和外区县同学互相请教学习上的问题-从外区县农村来的,True
CEPS,baseline-student,region,c26a4,和外区县同学成为朋友-从外区县城市来的,True
CEPS,baseline-student,region,c26b4,和外区县同学成为朋友-从外区县农村来的,True
CEPS,baseline-student,education,c28a1,七年级秋季学期-学校类型,True
CEPS,baseline-student,education,c28b1,七年级秋季学期-学校地点是在现在学校的同一县(区)吗,True
CEPS,baseline-student,education,c28a2,七年级春季学期-学校类型,True
CEPS,baseline-student,education,c28b2,七年级春季学期-学校地点是在现在学校的同一县(区)吗,True
CEPS,baseline-student,education,c28a3,八年级秋季学期-学校类型,True
CEPS,baseline-student,education,c28b3,八年级秋季学期-学校地点是在现在学校的同一县(区)吗,True
CEPS,baseline-student,education,c28a4,八年级春季学期-学校类型,True
CEPS,baseline-student,education,c28b4,八年级春季学期-学校地点是在现在学校的同一县(区)吗,True
CEPS,baseline-student,region,sthkplace,学生户口登记地,True
CEPS,baseline-student,region,sthktype,学生目前的户口类型,True
CEPS,baseline-student,region,st0,学生类型:户口性质/户口登记地/父母是否同住,True
CEPS,baseline-student,education,stmedu,学生母亲的教育程度,True
CEPS,baseline-student,education,stfedu,学生父亲的教育程度,True
CEPS,baseline-student,education,stprhedu,学生父亲/母亲的最高教育程度,True
CEPS,baseline-parent,id_person,ids,学生个人代码,False
CEPS,baseline-parent,id_person,clsids,班级代码,False
CEPS,baseline-parent,id_person,schids,学校代码,False
CEPS,baseline-parent,education,schids,学校代码,False
CEPS,baseline-parent,id_person,ctyids,县(区)代码,False
CEPS,baseline-parent,science_math,ba02,"本学期,这个孩子有没有上校外辅导班或学习兴趣班",True
CEPS,baseline-parent,science_math,ba03,"本学期,孩子上校外辅导班或学习兴趣班每学期所需要的费用共计",False
CEPS,baseline-parent,education,ba0802,"在下列方面,您对孩子管得严不严-在学校表现",True
CEPS,baseline-parent,education,ba0803,"在下列方面,您对孩子管得严不严-每天上学",True
CEPS,baseline-parent,education,ba10,这个孩子在学校里有几个朋友,True
CEPS,baseline-parent,housework,ba13,"您平均每天直接花在孩子身上的时间(生活照料,学习辅导,娱乐玩耍)是",False
CEPS,baseline-parent,education,ba1401,您是否主动与孩子讨论以下问题-学校发生的事情,True
CEPS,baseline-parent,edu_expect,ba18,您希望这孩子书最高读到什么程度,True
CEPS,baseline-parent,education,bb02,"这学期以来,孩子的家长是否曾经主动联络学校老师",True
CEPS,baseline-parent,science_math,bb09,您觉得老师的教学方法更有利于学习成绩处于班里什么位置的学生,True
CEPS,baseline-parent,education,bb10,您是否同意教育孩子全是学校老师的责任,True
CEPS,baseline-parent,education,bb1101,您觉得您的孩子喜不喜欢这所学校的老师和同学-班主任,True
CEPS,baseline-parent,education,bb1102,您觉得您的孩子喜不喜欢这所学校的老师和同学-其他老师,True
CEPS,baseline-parent,education,bb1103,您觉得您的孩子喜不喜欢这所学校的老师和同学-同学,True
CEPS,baseline-parent,science_math,bb1201,您认为学生成绩的好坏和下列哪些因素有关系-父母的管教,True
CEPS,baseline-parent,science_math,bb1202,您认为学生成绩的好坏和下列哪些因素有关系-老师的教学,True
CEPS,baseline-parent,science_math,bb1203,您认为学生成绩的好坏和下列哪些因素有关系-班级,True
CEPS,baseline-parent,science_math,bb1204,您认为学生成绩的好坏和下列哪些因素有关系-交往的朋友,True
CEPS,baseline-parent,science_math,bb1205,您认为学生成绩的好坏和下列哪些因素有关系-是否参加补习,True
CEPS,baseline-parent,science_math,bb1206,您认为学生成绩的好坏和下列哪些因素有关系-努力程度,True
CEPS,baseline-parent,science_math,bb1207,您认为学生成绩的好坏和下列哪些因素有关系-资质能力,True
CEPS,baseline-parent,science_math,bb13,您是否认为男生比女生擅长学数学,True
CEPS,baseline-parent,science_math,bb14,您身边的大部分人是否认为男生比女生擅长学数学,True
CEPS,baseline-parent,education,bb15,您觉得外县(区)户籍的学生多了会对学校教学质量,True
CEPS,baseline-parent,education,bb16,您觉得外县(区)户籍的学生多了会对学校的校风建设,True
CEPS,baseline-parent,education,bc0101,您家是通过哪些方式了解这所学校的招生信息-孩子小学毕业时的学校,True
CEPS,baseline-parent,education,bc0102,您家是通过哪些方式了解这所学校的招生信息-所在的街道办事处/乡镇政府,True
CEPS,baseline-parent,education,bc0103,您家是通过哪些方式了解这所学校的招生信息-互联网,True
CEPS,baseline-parent,education,bc0104,您家是通过哪些方式了解这所学校的招生信息-这所学校提供的信息,True
CEPS,baseline-parent,education,bc0105,您家是通过哪些方式了解这所学校的招生信息-其他学生家长,True
CEPS,baseline-parent,education,bc0106,您家是通过哪些方式了解这所学校的招生信息-其他方式,True
CEPS,baseline-parent,leadership,bc0202,给有关领导送礼,True
CEPS,baseline-parent,education,bc0204,在学校所在片区买房,True
CEPS,baseline-parent,region,bc0205,迁户口,True
CEPS,baseline-parent,region,bc0206,把户口挂靠到亲戚或朋友家,True
CEPS,baseline-parent,region,bc0301,"给孩子报名时,您家都准备了什么证件-户口本",True
CEPS,baseline-parent,fertility,bc0305,"给孩子报名时,您家都准备了什么证件-计划生育证",True
CEPS,baseline-parent,employment,bc0306,"给孩子报名时,您家都准备了什么证件-营业执照或雇佣证明",True
CEPS,baseline-parent,education,bc05a,"交给学校的费用,总计",False
CEPS,baseline-parent,education,bc05f,学校住宿费,False
CEPS,baseline-parent,education,bc0602,"是,学校提供免费午餐",True
CEPS,baseline-parent,science_math,bc10,这个孩子目前的成绩在班里处于,True
CEPS,baseline-parent,science_math,bc11,您对这个孩子的成绩有些什么要求,True
CEPS,baseline-parent,region,bc1303,需要获得哪些特殊条件-本省户籍,True
CEPS,baseline-parent,fertility,bc1307,需要获得哪些特殊条件-计划生育证,True
CEPS,baseline-parent,employment,bc1308,需要获得哪些特殊条件-营业执照或雇佣证明,True
